scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,452,838,34,34,26,6,5,75.589,71.962,0,-0.3766,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,61,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,453,838,34,34,35,15,15,77.728,74.077,-24,-1.1101,unknown,regular,76,40,80,83,98,98,75,95,74,92,67,65,69,71,74,82,77,57,58,75,93,78,87,63,35,64
starter,454,838,32,32,34,2,4,78.439,74.769,0,0.0,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,72,75,82,78,58,58,76,94,79,87,64,36,64
bench,455,838,32,32,8,0,0,77.424,73.885,0,0.0,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
low,456,838,34,34,12,1,1,78.311,74.692,-25,-1.3972,unknown,regular,77,39,81,84,98,98,76,96,74,92,68,66,69,71,75,82,78,58,58,75,94,79,87,64,38,65
medium,457,838,32,32,26,6,5,79.467,75.731,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,71,73,76,83,79,59,60,76,95,80,88,65,36,66
great,458,838,33,33,35,15,15,79.819,76.231,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,459,838,34,34,34,2,4,77.783,74.423,-22,-0.9932,unknown,regular,76,40,80,83,98,97,75,95,74,92,67,65,69,71,74,82,77,59,60,75,93,78,86,63,42,64
bench,460,838,32,32,8,0,0,78.84,75.308,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,461,838,34,34,12,1,1,76.195,72.692,-4,-0.5382,unknown,sharpie,76,38,75,78,92,92,75,94,74,92,66,64,67,69,75,82,78,61,55,75,88,78,86,61,37,62
medium,462,838,34,34,26,6,5,77.929,74.269,-41,-2.1159,unknown,regular,76,39,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,59,60,75,93,78,86,64,35,65
great,463,838,32,32,35,15,15,76.88,73.385,0,0.0,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,464,838,33,33,34,2,4,79.311,75.692,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,39,66
bench,465,838,33,33,8,0,0,76.367,72.885,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,466,838,32,32,12,1,1,76.489,72.846,0,0.0,unknown,regular,75,38,80,83,97,97,75,94,73,91,65,62,66,68,73,81,77,55,56,74,93,78,86,60,36,61
medium,467,838,33,33,26,6,5,78.099,74.615,0,0.0,unknown,sharpie,77,40,78,81,95,95,76,96,75,93,68,66,70,72,76,83,79,61,58,76,91,79,87,64,39,65
great,468,838,32,32,35,15,15,79.134,75.577,0,0.0,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,469,838,32,32,34,2,4,78.034,74.538,0,0.0,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,470,838,33,33,8,0,0,79.893,76.385,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,471,838,32,32,12,1,1,79.929,76.423,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,472,838,34,34,26,6,5,78.108,74.654,-24,-1.2717,unknown,regular,77,40,81,84,98,98,76,95,74,92,68,65,69,71,74,82,78,58,58,75,94,79,87,63,41,64
great,473,838,32,32,35,15,15,79.269,75.615,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,60,76,95,80,88,64,38,65
starter,474,838,33,33,34,2,4,78.581,75.077,0,0.0,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,475,838,33,33,8,0,0,79.779,76.038,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,476,838,34,34,12,1,1,78.195,74.577,-34,-1.9117,unknown,regular,77,39,81,83,97,97,76,95,75,92,68,66,70,72,75,81,78,59,59,76,93,78,86,64,37,65
medium,477,838,33,33,26,6,5,79.929,76.346,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,478,838,34,34,35,15,15,77.467,74.0,-16,-0.7657,unknown,regular,76,39,80,83,97,97,75,95,74,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,40,64
starter,479,838,32,32,34,2,4,79.551,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,480,838,33,33,8,0,0,79.929,76.308,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,481,838,35,35,12,1,1,76.942,73.577,-24,-1.1888,unknown,regular,75,40,80,83,97,97,74,94,73,91,67,64,68,70,73,81,77,56,57,74,92,78,86,62,41,63
medium,482,838,35,35,26,6,5,75.589,71.962,0,-0.3766,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,61,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,483,838,35,35,35,15,15,76.728,73.154,-24,-1.1101,unknown,regular,75,40,79,82,97,97,74,94,73,91,66,64,68,70,73,81,76,56,57,74,92,77,86,62,35,63
starter,484,838,33,33,34,2,4,78.439,74.769,0,0.0,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,72,75,82,78,58,58,76,94,79,87,64,36,64
bench,485,838,33,33,8,0,0,77.424,73.885,0,0.0,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
low,486,838,35,35,12,1,1,77.311,73.731,-25,-1.3972,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,68,70,74,81,77,57,57,74,93,78,86,63,38,64
medium,487,838,33,33,26,6,5,79.467,75.731,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,71,73,76,83,79,59,60,76,95,80,88,65,36,66
great,488,838,34,34,35,15,15,78.382,74.885,-35,-1.9394,unknown,regular,77,39,80,83,97,97,76,95,75,92,69,67,70,73,75,81,78,59,60,76,93,78,86,65,40,66
starter,489,838,35,35,34,2,4,76.855,73.577,-22,-0.9932,unknown,regular,75,40,79,82,97,96,74,94,73,91,66,64,68,70,73,81,76,59,60,74,92,77,85,62,42,63
bench,490,838,33,33,8,0,0,78.84,75.308,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,491,838,35,35,12,1,1,76.064,72.577,-3,-0.5382,unknown,sharpie,76,38,75,78,92,92,75,94,74,92,66,64,67,69,74,81,77,61,55,75,88,78,86,61,37,62
medium,492,838,35,35,26,6,5,76.277,72.731,-40,-2.1159,unknown,regular,74,38,78,81,95,95,73,93,73,90,67,65,69,71,72,79,75,58,59,73,91,76,84,63,35,64
great,493,838,33,33,35,15,15,76.88,73.385,0,0.0,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,494,838,34,34,34,2,4,78.311,74.731,-25,-1.3844,unknown,regular,77,39,81,84,98,98,76,96,74,92,68,66,69,71,75,82,78,58,58,75,94,79,87,64,39,65
bench,495,838,34,34,8,0,0,76.367,72.885,0,-0.2681,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,496,838,33,33,12,1,1,76.489,72.846,0,0.0,unknown,regular,75,38,80,83,97,97,75,94,73,91,65,62,66,68,73,81,77,55,56,74,93,78,86,60,36,61
medium,497,838,34,34,26,6,5,77.135,73.731,-23,-1.006,unknown,sharpie,76,40,77,80,94,94,75,95,74,92,67,65,69,71,75,82,78,60,58,75,90,78,86,63,39,64
great,498,838,33,33,35,15,15,79.134,75.577,0,0.0,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,499,838,33,33,34,2,4,78.034,74.538,0,0.0,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,500,838,34,34,8,0,0,78.284,74.885,-39,-2.0393,unknown,regular,76,39,80,83,97,97,75,95,75,92,69,67,71,73,74,81,77,60,60,76,93,78,86,65,42,66
low,501,838,33,33,12,1,1,79.929,76.423,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,502,838,35,35,26,6,5,77.108,73.731,-24,-1.2717,unknown,regular,76,40,80,83,97,97,75,94,73,91,67,64,68,70,73,81,77,57,57,74,93,78,86,62,41,63
great,503,838,33,33,35,15,15,79.269,75.615,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,60,76,95,80,88,64,38,65
starter,504,838,34,34,34,2,4,77.886,74.462,-16,-0.7657,regular,regular,76,39,80,83,97,97,75,95,74,91,68,66,70,72,74,81,77,59,60,75,93,78,86,64,41,65
bench,505,838,34,34,8,0,0,78.085,74.462,-41,-2.3242,unknown,regular,76,39,80,83,97,97,75,95,74,92,69,67,71,72,74,81,77,59,60,75,93,78,86,64,36,66
low,506,838,35,35,12,1,1,76.803,73.269,-34,-1.9117,unknown,regular,76,38,79,81,95,95,75,93,74,90,67,65,69,71,74,79,77,58,58,75,91,77,84,63,37,64
medium,507,838,34,34,26,6,5,78.235,74.769,-41,-2.2626,unknown,regular,76,39,80,83,97,97,75,95,74,92,69,67,71,73,74,81,77,60,61,75,93,78,86,65,40,66
great,508,838,35,35,35,15,15,76.772,73.385,-16,-0.7657,unknown,regular,75,39,79,82,96,96,74,94,73,90,67,65,69,71,73,80,76,57,58,73,92,77,85,63,40,64
starter,509,838,33,33,34,2,4,79.551,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,510,838,34,34,8,0,0,78.235,74.731,-41,-2.2689,unknown,regular,76,39,80,83,97,97,75,95,74,92,69,67,71,73,74,81,77,60,61,75,93,78,86,65,39,66
starter,511,838,34,34,34,2,4,77.51,73.923,-22,-0.9188,unknown,regular,76,40,80,83,97,97,75,95,74,92,67,65,68,71,74,81,77,58,58,75,93,78,86,63,36,63
bench,512,838,34,34,8,0,0,77.424,73.885,0,-0.4361,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
medium,513,838,34,34,26,6,5,78.467,74.769,-25,-1.4461,unknown,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,58,59,75,94,79,87,64,36,65
great,514,838,35,35,35,15,15,76.946,73.538,-35,-1.9394,unknown,regular,76,38,78,81,95,95,75,93,74,90,68,66,69,72,74,79,76,58,59,75,91,77,84,64,40,65
bench,515,838,34,34,8,0,0,77.84,74.385,-24,-1.1059,unknown,regular,76,40,80,83,98,98,75,95,74,92,68,65,69,71,74,82,77,58,59,75,93,78,87,63,40,64
great,516,838,34,34,35,15,15,76.88,73.385,0,-0.3426,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,517,838,35,35,34,2,4,77.311,73.769,-25,-1.3844,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,68,70,74,81,77,57,57,74,93,78,86,63,39,64
bench,518,838,35,35,8,0,0,76.367,72.885,0,-0.2681,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,519,838,34,34,12,1,1,76.489,72.846,0,-0.4255,unknown,regular,75,38,80,83,97,97,75,94,73,91,65,62,66,68,73,81,77,55,56,74,93,78,86,60,36,61
medium,520,838,35,35,26,6,5,76.17,72.846,-23,-1.006,unknown,sharpie,75,40,76,79,93,93,74,94,73,91,66,64,68,70,74,81,77,59,58,74,89,77,85,62,39,63
great,521,838,34,34,35,15,15,78.004,74.5,-28,-1.4525,unknown,sharpie,77,39,78,81,96,96,76,96,75,93,68,66,70,72,74,81,77,60,60,76,92,79,87,64,39,65
starter,522,838,34,34,34,2,4,77.859,74.385,-4,-0.5637,unknown,regular,76,39,80,83,97,97,75,94,74,92,68,66,70,72,74,82,77,58,59,75,92,78,87,64,40,65
bench,523,838,35,35,8,0,0,76.633,73.346,-40,-2.0393,unknown,regular,74,38,78,81,95,95,73,93,73,90,68,66,70,72,73,79,75,59,59,74,91,76,84,64,42,65
low,524,838,34,34,12,1,1,78.235,74.846,-41,-2.2392,unknown,regular,76,39,80,83,97,97,75,95,74,92,69,67,71,73,74,81,77,60,61,75,93,78,86,65,42,66
great,525,838,34,34,35,15,15,78.269,74.654,-25,-1.3249,unknown,regular,77,39,81,84,98,98,76,96,74,92,68,66,69,71,75,82,78,58,59,75,94,79,87,63,38,64
starter,526,838,35,35,34,2,4,77.192,73.846,-16,-0.7657,regular,regular,75,39,79,82,96,96,74,94,73,90,68,66,70,72,73,80,76,59,60,74,92,77,85,64,41,65
bench,527,838,35,35,8,0,0,76.391,72.885,-41,-2.3242,unknown,regular,74,38,78,81,95,95,73,93,72,90,68,66,70,71,72,79,75,58,59,73,91,76,84,63,36,65
medium,528,838,35,35,26,6,5,76.54,73.192,-41,-2.2626,unknown,regular,74,38,78,81,95,95,73,93,72,90,68,66,70,72,72,79,75,59,60,73,91,76,84,64,40,65
starter,529,838,34,34,34,2,4,78.376,74.654,-29,-1.6226,unknown,regular,77,39,81,84,97,97,76,95,75,93,68,66,70,72,75,82,78,58,59,76,93,79,87,64,35,65
bench,530,838,35,35,8,0,0,76.54,73.154,-41,-2.2689,unknown,regular,74,38,78,81,95,95,73,93,72,90,68,66,70,72,72,79,75,59,60,73,91,76,84,64,39,65
starter,531,838,35,35,34,2,4,76.582,73.077,-22,-0.9188,unknown,regular,75,40,79,82,96,96,74,94,73,91,66,64,67,70,73,80,76,58,58,74,92,77,85,62,36,62
bench,532,838,35,35,8,0,0,77.424,73.885,0,-0.4361,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
medium,533,838,35,35,26,6,5,77.467,73.808,-25,-1.4461,unknown,regular,76,38,80,83,97,97,75,95,74,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,36,64
bench,534,838,35,35,8,0,0,76.84,73.462,-24,-1.1059,unknown,regular,75,40,79,82,97,97,74,94,73,91,67,64,68,70,73,81,76,57,58,74,92,77,86,62,40,63
great,535,838,35,35,35,15,15,76.88,73.385,0,-0.3426,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
low,536,838,35,35,12,1,1,76.489,72.846,0,-0.4255,unknown,regular,75,38,80,83,97,97,75,94,73,91,65,62,66,68,73,81,77,55,56,74,93,78,86,60,36,61
great,537,838,35,35,35,15,15,76.873,73.423,-28,-1.4525,unknown,sharpie,76,38,77,80,95,95,75,95,74,92,67,65,69,71,72,79,75,59,59,75,91,78,86,63,39,64
starter,538,838,35,35,34,2,4,77.642,74.192,-5,-0.5637,unknown,regular,76,39,80,83,96,96,75,93,74,91,68,66,70,72,74,82,77,58,59,75,91,78,87,64,40,65
low,539,838,35,35,12,1,1,76.54,73.269,-41,-2.2392,unknown,regular,74,38,78,81,95,95,73,93,72,90,68,66,70,72,72,79,75,59,60,73,91,76,84,64,42,65
great,540,838,35,35,35,15,15,77.269,73.692,-25,-1.3249,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,68,70,74,81,77,57,58,74,93,78,86,62,38,63
starter,541,838,35,35,34,2,4,77.245,73.577,-28,-1.6226,unknown,regular,76,38,80,83,95,95,75,93,74,92,67,65,69,71,74,81,77,57,58,75,92,78,86,63,35,64
