scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,452,838,34,34,26,6,5,75.508,71.885,0,-0.3326,unknown,regular,75,37,79,82,96,96,74,94,72,90,64,61,64,67,73,80,76,53,54,73,92,77,85,59,36,60
great,453,838,34,34,35,15,15,78.421,74.692,-27,-1.5609,unknown,regular,77,39,81,84,97,97,76,96,75,93,68,66,70,72,75,82,78,58,59,75,94,79,87,64,35,65
starter,454,838,32,32,34,2,4,78.4,74.731,0,0.0,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,63,36,65
bench,455,838,32,32,8,0,0,71.065,67.808,0,0.0,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,456,838,34,34,12,1,1,76.103,72.577,0,-0.3611,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,62,66,68,73,81,76,55,56,73,92,77,86,60,38,61
medium,457,838,32,32,26,6,5,79.272,75.538,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,64,36,66
great,458,838,33,33,35,15,15,79.929,76.346,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,459,838,34,34,34,2,4,77.783,74.423,-22,-0.9419,unknown,regular,76,40,80,83,98,97,75,95,74,92,67,65,69,71,74,82,77,59,60,75,93,78,86,63,42,64
bench,460,838,32,32,8,0,0,75.623,72.154,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,461,838,34,34,12,1,1,71.852,68.538,0,-0.1423,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,74,81,77,59,49,70,82,73,81,57,37,58
medium,462,838,34,34,26,6,5,78.282,74.577,-32,-1.8065,unknown,regular,77,39,81,84,97,97,76,95,75,92,68,66,70,72,75,81,78,59,59,76,93,79,86,64,35,65
great,463,838,32,32,35,15,15,77.513,74.0,0,0.0,unknown,regular,76,39,80,83,98,97,75,95,73,91,67,65,69,71,74,82,77,57,58,74,93,78,86,63,39,64
starter,464,838,33,33,34,2,4,79.393,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,70,73,76,83,79,59,59,76,95,80,88,65,39,66
bench,465,838,33,33,8,0,0,69.929,66.731,0,0.0,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,466,838,32,32,12,1,1,72.304,68.769,0,0.0,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,467,838,33,33,26,6,5,77.905,74.385,0,0.0,unknown,sharpie,77,39,78,81,95,95,76,96,75,93,68,65,69,71,76,83,79,61,58,76,91,79,87,63,39,64
great,468,838,32,32,35,15,15,79.71,76.115,0,0.0,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,469,838,32,32,34,2,4,78.121,74.615,0,0.0,unknown,regular,76,39,81,84,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,470,838,33,33,8,0,0,77.774,74.308,0,0.0,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,471,838,32,32,12,1,1,79.152,75.654,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,472,838,34,34,26,6,5,77.815,74.385,-24,-1.1864,unknown,regular,76,40,81,84,98,98,75,95,74,92,67,65,69,71,74,82,77,57,58,75,93,78,87,63,41,64
great,473,838,32,32,35,15,15,79.857,76.192,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,474,838,33,33,34,2,4,78.581,75.077,0,0.0,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,475,838,33,33,8,0,0,75.837,72.231,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,54,55,73,92,77,86,59,36,60
low,476,838,34,34,12,1,1,76.779,73.154,-1,-0.5268,unknown,regular,76,38,80,83,96,97,75,95,74,91,66,63,67,69,74,81,77,54,55,74,93,78,86,61,37,62
medium,477,838,33,33,26,6,5,79.857,76.269,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,478,838,34,34,35,15,15,77.8,74.346,-22,-0.9223,unknown,regular,76,40,80,83,98,98,75,95,74,92,67,65,69,71,74,82,77,58,59,75,93,78,87,63,40,64
starter,479,838,32,32,34,2,4,79.551,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,480,838,33,33,8,0,0,76.643,73.154,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
low,481,838,35,35,12,1,1,76.645,73.231,0,-0.3052,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,482,838,35,35,26,6,5,75.508,71.885,0,-0.3418,unknown,regular,75,37,79,82,96,96,74,94,72,90,64,61,64,67,73,80,76,53,54,73,92,77,85,59,36,60
great,483,838,35,35,35,15,15,77.421,73.731,-25,-1.4694,unknown,regular,76,38,80,83,96,96,75,95,74,92,67,65,69,71,74,81,77,57,58,74,93,78,86,63,35,64
starter,484,838,33,33,34,2,4,78.4,74.731,0,0.0,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,66,69,71,75,82,78,58,58,76,94,79,87,63,36,65
bench,485,838,33,33,8,0,0,71.065,67.808,0,0.0,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,486,838,35,35,12,1,1,76.103,72.577,0,-0.378,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,62,66,68,73,81,76,55,56,73,92,77,86,60,38,61
medium,487,838,33,33,26,6,5,79.272,75.538,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,64,36,66
great,488,838,34,34,35,15,15,78.156,74.692,-43,-2.4358,unknown,regular,76,39,80,83,97,97,75,95,74,92,68,67,71,72,74,81,77,60,61,75,93,78,86,65,40,66
starter,489,838,35,35,34,2,4,76.855,73.577,-22,-1.0032,unknown,regular,75,40,79,82,97,96,74,94,73,91,66,64,68,70,73,81,76,59,60,74,92,77,85,62,42,63
bench,490,838,33,33,8,0,0,75.623,72.154,0,0.0,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,491,838,35,35,12,1,1,71.852,68.538,0,-0.1436,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,74,81,77,59,49,70,82,73,81,57,37,58
medium,492,838,35,35,26,6,5,76.977,73.346,-32,-1.8461,unknown,regular,76,38,80,82,95,95,75,93,74,90,67,65,69,71,74,80,77,58,58,75,91,78,84,63,35,64
great,493,838,33,33,35,15,15,77.513,74.0,0,0.0,unknown,regular,76,39,80,83,98,97,75,95,73,91,67,65,69,71,74,82,77,57,58,74,93,78,86,63,39,64
starter,494,838,34,34,34,2,4,78.393,74.808,-25,-1.3846,unknown,regular,77,39,81,84,98,98,76,96,75,92,68,66,69,72,75,82,78,58,58,75,94,79,87,64,39,65
bench,495,838,34,34,8,0,0,69.929,66.731,0,-0.0416,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,496,838,33,33,12,1,1,72.304,68.769,0,0.0,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,497,838,34,34,26,6,5,77.262,73.808,-15,-0.814,unknown,sharpie,76,39,78,81,94,94,75,95,74,92,68,65,69,71,75,82,78,60,58,75,90,78,86,63,39,64
great,498,838,33,33,35,15,15,79.71,76.115,0,0.0,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,499,838,33,33,34,2,4,78.121,74.615,0,0.0,unknown,regular,76,39,81,84,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,500,838,34,34,8,0,0,77.774,74.308,0,-0.3171,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,501,838,33,33,12,1,1,79.152,75.654,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,502,838,35,35,26,6,5,76.815,73.462,-24,-1.1713,unknown,regular,75,40,80,83,97,97,74,94,73,91,66,64,68,70,73,81,76,56,57,74,92,77,86,62,41,63
great,503,838,33,33,35,15,15,79.857,76.192,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,504,838,34,34,34,2,4,77.886,74.462,-16,-0.7846,regular,regular,76,39,80,83,97,97,75,95,74,91,68,66,70,72,74,81,77,59,60,75,93,78,86,64,41,65
bench,505,838,34,34,8,0,0,75.837,72.231,0,-0.3595,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,54,55,73,92,77,86,59,36,60
low,506,838,35,35,12,1,1,76.779,73.154,0,-0.5065,unknown,regular,76,38,80,83,96,97,75,95,74,91,66,63,67,69,74,81,77,54,55,74,93,78,86,61,37,62
medium,507,838,34,34,26,6,5,78.291,74.808,-38,-1.9546,unknown,regular,76,39,80,83,97,97,75,95,75,92,69,67,71,73,75,81,77,59,60,76,93,78,86,65,40,66
great,508,838,35,35,35,15,15,76.835,73.462,-23,-1.0241,unknown,regular,75,40,79,82,97,97,74,94,73,91,66,64,68,70,73,81,76,57,59,74,92,77,86,62,40,63
starter,509,838,33,33,34,2,4,79.551,75.769,0,0.0,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
bench,510,838,34,34,8,0,0,76.643,73.154,0,-0.3484,unknown,regular,75,38,79,82,97,97,74,94,73,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
starter,511,838,34,34,34,2,4,77.51,73.923,-21,-0.8891,unknown,regular,76,40,80,83,97,97,75,95,74,92,67,65,68,70,74,81,77,58,58,75,93,78,86,63,36,64
bench,512,838,34,34,8,0,0,71.065,67.808,0,-0.0674,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
medium,513,838,34,34,26,6,5,78.272,74.615,-24,-1.1809,unknown,regular,77,40,81,84,98,98,76,96,74,92,68,66,69,71,75,82,78,58,58,75,94,79,87,63,36,65
great,514,838,35,35,35,15,15,76.096,72.769,-50,-2.7199,unknown,regular,74,38,78,81,94,94,73,93,72,90,66,65,69,70,72,79,75,59,60,73,90,76,84,63,40,64
bench,515,838,34,34,8,0,0,75.623,72.154,0,-0.171,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
great,516,838,34,34,35,15,15,77.513,74.0,0,-0.416,unknown,regular,76,39,80,83,98,97,75,95,73,91,67,65,69,71,74,82,77,57,58,74,93,78,86,63,39,64
starter,517,838,35,35,34,2,4,77.393,73.846,-25,-1.2704,unknown,regular,76,38,80,83,97,97,75,95,74,91,67,65,68,71,74,81,77,57,57,74,93,78,86,63,39,64
bench,518,838,35,35,8,0,0,69.929,66.731,0,-0.0409,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,519,838,34,34,12,1,1,72.304,68.769,0,-0.1138,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,520,838,35,35,26,6,5,76.501,73.115,-18,-0.8784,unknown,sharpie,75,39,78,81,93,93,74,94,73,91,67,65,68,70,74,81,77,59,58,74,89,77,85,63,39,64
great,521,838,34,34,35,15,15,78.239,74.731,-36,-2.0408,unknown,sharpie,76,39,80,83,97,97,75,95,75,92,69,67,71,73,74,80,77,59,61,76,93,78,86,65,39,66
starter,522,838,34,34,34,2,4,77.946,74.462,-4,-0.5618,unknown,regular,76,39,81,84,97,97,75,94,74,92,68,66,70,72,74,82,77,58,59,75,92,78,87,64,40,65
bench,523,838,35,35,8,0,0,77.774,74.308,0,-0.3173,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,524,838,34,34,12,1,1,78.89,75.423,-6,-0.5808,unknown,regular,78,40,82,85,98,98,77,96,75,92,69,66,70,72,75,83,79,59,59,76,94,80,87,64,42,65
great,525,838,34,34,35,15,15,78.552,74.962,-32,-1.7519,unknown,regular,77,39,81,83,97,97,76,95,75,92,69,67,71,73,75,82,78,59,60,76,93,79,86,65,38,66
starter,526,838,35,35,34,2,4,77.154,73.808,-17,-0.7862,regular,regular,75,39,79,82,96,96,74,94,73,90,68,66,70,71,73,80,76,59,60,74,92,77,85,64,41,65
bench,527,838,35,35,8,0,0,75.837,72.231,0,-0.3568,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,54,55,73,92,77,86,59,36,60
medium,528,838,35,35,26,6,5,76.64,73.269,-40,-2.089,unknown,regular,74,38,78,81,95,95,73,93,73,90,68,66,70,72,74,79,75,58,59,74,91,76,84,64,40,65
starter,529,838,34,34,34,2,4,78.376,74.654,-29,-1.6556,unknown,regular,77,39,81,84,97,97,76,95,75,93,68,66,70,72,75,82,78,58,59,76,93,79,87,64,35,65
bench,530,838,35,35,8,0,0,76.643,73.154,0,-0.3491,unknown,regular,75,38,79,82,97,97,74,94,73,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
starter,531,838,35,35,34,2,4,76.66,73.154,-20,-0.8954,unknown,regular,75,40,79,82,96,96,74,94,73,91,66,65,67,69,73,80,76,58,58,74,92,77,85,63,36,63
bench,532,838,35,35,8,0,0,71.065,67.808,0,-0.0669,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
medium,533,838,35,35,26,6,5,77.272,73.692,-24,-1.1916,unknown,regular,76,40,80,83,97,97,75,95,73,91,67,65,68,70,74,81,77,57,57,74,93,78,86,62,36,64
bench,534,838,35,35,8,0,0,75.623,72.154,0,-0.1741,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
great,535,838,35,35,35,15,15,77.513,74.0,0,-0.4261,unknown,regular,76,39,80,83,98,97,75,95,73,91,67,65,69,71,74,82,77,57,58,74,93,78,86,63,39,64
low,536,838,35,35,12,1,1,72.304,68.769,0,-0.1101,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
great,537,838,35,35,35,15,15,76.892,73.462,-33,-2.0234,unknown,sharpie,75,38,79,82,96,96,73,93,74,90,68,66,70,72,72,78,75,58,60,75,92,76,84,64,39,65
starter,538,838,35,35,34,2,4,77.771,74.308,-4,-0.5593,unknown,regular,76,39,81,84,96,96,75,93,74,92,68,66,70,72,74,82,77,58,59,75,91,78,87,64,40,65
low,539,838,35,35,12,1,1,78.629,75.192,-6,-0.5909,unknown,regular,78,40,82,85,97,97,77,95,75,91,69,66,70,72,75,83,79,59,59,76,93,80,86,64,42,65
great,540,838,35,35,35,15,15,77.16,73.654,-34,-1.8557,unknown,regular,76,38,79,81,95,95,75,93,74,90,68,66,70,72,74,80,77,58,59,75,91,78,84,64,38,65
starter,541,838,35,35,34,2,4,77.376,73.692,-25,-1.5205,unknown,regular,76,38,80,83,96,96,75,94,74,92,67,65,69,71,74,81,77,57,58,75,92,78,86,63,35,64
