scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
low,446,3226,33,33,12,1,1,72.03,70.423,0,0.0,unknown,regular,71,29,61,68,69,67,62,70,84,68,92,79,93,82,74,73,64,80,84,59,63,91,72,61,37,78
medium,447,3226,32,32,26,6,5,76.043,74.462,0,0.0,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,448,3226,33,33,35,15,15,74.365,72.808,0,0.0,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,40,80
starter,449,3226,31,31,34,2,4,74.981,73.231,0,0.0,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,35,81
bench,450,3226,32,32,8,0,0,72.213,70.731,0,0.0,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,451,3226,34,34,12,1,1,72.679,71.231,0,-0.3151,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,452,3226,34,34,26,6,5,69.995,68.423,0,-0.3326,unknown,regular,69,28,59,67,67,65,60,68,82,66,90,77,91,80,72,71,62,78,82,56,61,89,69,58,36,76
great,453,3226,34,34,35,15,15,73.94,72.231,-24,-1.5609,unknown,regular,74,34,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,92,74,64,35,80
starter,454,3226,32,32,34,2,4,73.957,72.269,0,0.0,unknown,regular,74,32,62,69,71,68,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
bench,455,3226,32,32,8,0,0,65.425,64.192,0,0.0,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,456,3226,34,34,12,1,1,70.924,69.423,0,-0.3611,unknown,regular,71,30,59,68,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,457,3226,32,32,26,6,5,74.831,73.115,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,36,81
great,458,3226,33,33,35,15,15,76.116,74.538,0,0.0,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,459,3226,34,34,34,2,4,73.575,72.154,-24,-0.9419,unknown,regular,74,34,62,69,70,68,63,71,85,69,93,80,93,83,77,73,67,83,87,61,64,92,74,63,42,79
bench,460,3226,32,32,8,0,0,70.027,68.577,0,0.0,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,461,3226,34,34,12,1,1,67.726,66.385,0,-0.1423,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,78,73,68,84,79,54,54,87,67,57,37,74
medium,462,3226,34,34,26,6,5,74.329,72.615,-27,-1.8065,unknown,regular,75,34,63,69,71,69,64,72,86,70,92,81,93,84,78,74,68,84,88,62,65,92,75,64,35,80
great,463,3226,32,32,35,15,15,73.213,71.692,0,0.0,unknown,regular,74,32,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,464,3226,33,33,34,2,4,74.831,73.231,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,39,81
bench,465,3226,33,33,8,0,0,66.116,64.923,0,0.0,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,466,3226,32,32,12,1,1,66.545,65.038,0,0.0,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,467,3226,33,33,26,6,5,73.786,72.269,0,0.0,unknown,sharpie,74,32,60,66,68,66,64,71,85,70,93,81,94,84,80,75,70,86,87,61,63,93,74,63,39,80
great,468,3226,32,32,35,15,15,75.87,74.269,0,0.0,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,469,3226,32,32,34,2,4,74.125,72.615,0,0.0,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,470,3226,33,33,8,0,0,73.021,71.577,0,0.0,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,471,3226,32,32,12,1,1,74.788,73.308,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,472,3226,34,34,26,6,5,73.703,72.231,-24,-1.1864,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,80,94,83,77,73,67,83,87,61,65,92,74,63,41,79
great,473,3226,32,32,35,15,15,75.817,74.154,0,0.0,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,474,3226,33,33,34,2,4,74.168,72.692,0,0.0,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,475,3226,33,33,8,0,0,70.545,68.962,0,0.0,unknown,regular,70,29,59,68,68,65,60,68,82,66,90,77,91,80,73,72,63,79,83,57,62,90,70,59,36,76
low,476,3226,34,34,12,1,1,72.03,70.423,0,-0.5268,unknown,regular,71,29,61,68,69,67,62,70,84,68,92,79,93,82,74,73,64,80,84,59,63,91,72,61,37,78
medium,477,3226,33,33,26,6,5,76.043,74.462,0,0.0,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,478,3226,34,34,35,15,15,73.438,71.923,-23,-0.9223,unknown,regular,73,32,62,69,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,62,65,92,74,63,40,79
starter,479,3226,32,32,34,2,4,74.981,73.231,0,0.0,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,35,81
bench,480,3226,33,33,8,0,0,72.213,70.731,0,0.0,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,481,3226,35,35,12,1,1,72.679,71.231,0,-0.3052,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,482,3226,35,35,26,6,5,69.995,68.423,0,-0.3418,unknown,regular,69,28,59,67,67,65,60,68,82,66,90,77,91,80,72,71,62,78,82,56,61,89,69,58,36,76
great,483,3226,35,35,35,15,15,72.975,71.308,-24,-1.4694,unknown,regular,73,34,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,60,64,91,73,63,35,79
starter,484,3226,33,33,34,2,4,73.957,72.269,0,0.0,unknown,regular,74,32,62,69,71,68,64,71,86,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
bench,485,3226,33,33,8,0,0,65.425,64.192,0,0.0,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,486,3226,35,35,12,1,1,70.924,69.423,0,-0.378,unknown,regular,71,30,59,68,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,487,3226,33,33,26,6,5,74.831,73.115,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,36,81
great,488,3226,34,34,35,15,15,74.388,72.885,-43,-2.4358,unknown,regular,75,35,63,68,70,68,65,71,85,70,93,81,94,84,78,73,69,84,88,63,66,92,75,65,40,80
starter,489,3226,35,35,34,2,4,72.61,71.231,-24,-1.0032,unknown,regular,73,34,61,68,69,67,62,70,84,68,92,79,92,82,76,72,66,82,86,60,63,91,73,62,42,78
bench,490,3226,33,33,8,0,0,70.027,68.577,0,0.0,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,491,3226,35,35,12,1,1,67.726,66.385,0,-0.1436,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,78,73,68,84,79,54,54,87,67,57,37,74
medium,492,3226,35,35,26,6,5,73.239,71.577,-27,-1.8461,unknown,regular,74,34,62,68,70,68,63,71,85,69,90,80,91,83,77,73,67,83,87,61,64,90,74,63,35,79
great,493,3226,33,33,35,15,15,73.213,71.692,0,0.0,unknown,regular,74,32,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,494,3226,34,34,34,2,4,73.866,72.308,-24,-1.3846,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,92,74,63,39,80
bench,495,3226,34,34,8,0,0,66.116,64.923,0,-0.0416,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,496,3226,33,33,12,1,1,66.545,65.038,0,0.0,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,497,3226,34,34,26,6,5,73.149,71.654,-16,-0.814,unknown,sharpie,73,32,60,66,68,66,64,70,84,69,92,80,93,83,79,74,69,85,86,61,63,92,73,63,39,79
great,498,3226,33,33,35,15,15,75.87,74.269,0,0.0,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,499,3226,33,33,34,2,4,74.125,72.615,0,0.0,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,500,3226,34,34,8,0,0,73.021,71.577,0,-0.3171,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,501,3226,33,33,12,1,1,74.788,73.308,0,0.0,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,502,3226,35,35,26,6,5,72.738,71.308,-24,-1.1713,unknown,regular,73,33,61,68,69,67,63,70,84,69,92,79,93,82,76,72,66,82,86,60,64,91,73,62,41,78
great,503,3226,33,33,35,15,15,75.817,74.154,0,0.0,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,504,3226,34,34,34,2,4,73.523,72.077,-16,-0.7846,regular,regular,74,33,62,68,69,68,64,70,84,70,92,80,93,83,77,73,68,83,87,62,65,91,74,64,41,79
bench,505,3226,34,34,8,0,0,70.545,68.962,0,-0.3595,unknown,regular,70,29,59,68,68,65,60,68,82,66,90,77,91,80,73,72,63,79,83,57,62,90,70,59,36,76
low,506,3226,35,35,12,1,1,72.03,70.423,0,-0.5065,unknown,regular,71,29,61,68,69,67,62,70,84,68,92,79,93,82,74,73,64,80,84,59,63,91,72,61,37,78
medium,507,3226,34,34,26,6,5,74.837,73.308,-30,-1.9546,unknown,regular,76,34,63,69,71,69,65,72,85,71,93,81,94,85,79,74,69,85,88,63,66,92,76,65,40,81
great,508,3226,35,35,35,15,15,72.473,71.0,-24,-1.0241,unknown,regular,72,32,61,68,69,67,62,70,84,68,92,79,93,82,75,72,65,81,85,61,64,91,73,62,40,78
starter,509,3226,33,33,34,2,4,74.981,73.231,0,0.0,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,35,81
bench,510,3226,34,34,8,0,0,72.213,70.731,0,-0.3484,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
starter,511,3226,34,34,34,2,4,73.069,71.423,-22,-0.8891,unknown,regular,73,32,61,68,70,67,63,70,85,69,92,80,93,83,76,73,66,82,86,61,64,92,73,63,36,79
bench,512,3226,34,34,8,0,0,65.425,64.192,0,-0.0674,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
medium,513,3226,34,34,26,6,5,73.866,72.192,-24,-1.1809,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,92,74,63,36,80
great,514,3226,35,35,35,15,15,72.461,71.038,-48,-2.7199,unknown,regular,73,34,61,66,68,66,63,69,83,68,91,79,92,82,76,71,67,82,86,62,64,90,73,63,40,78
bench,515,3226,34,34,8,0,0,70.027,68.577,0,-0.171,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
great,516,3226,34,34,35,15,15,73.213,71.692,0,-0.416,unknown,regular,74,32,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,517,3226,35,35,34,2,4,72.901,71.385,-24,-1.2704,unknown,regular,73,33,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,60,64,91,73,62,39,79
bench,518,3226,35,35,8,0,0,66.116,64.923,0,-0.0409,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,519,3226,34,34,12,1,1,66.545,65.038,0,-0.1138,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,520,3226,35,35,26,6,5,72.472,71.0,-17,-0.8784,unknown,sharpie,72,32,60,66,68,66,63,69,83,68,91,79,92,82,78,73,68,84,85,61,63,91,72,63,39,78
great,521,3226,34,34,35,15,15,74.391,72.846,-37,-2.0408,unknown,sharpie,76,34,62,68,70,68,65,72,85,71,93,81,94,84,78,73,68,84,88,63,65,92,76,65,39,80
starter,522,3226,34,34,34,2,4,74.084,72.577,-1,-0.5618,unknown,regular,75,33,62,69,70,68,64,71,85,70,92,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,523,3226,35,35,8,0,0,73.021,71.577,0,-0.3173,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,524,3226,34,34,12,1,1,74.663,73.192,-3,-0.5808,unknown,regular,75,33,63,70,71,69,65,72,86,71,93,82,94,85,78,74,68,84,88,62,66,92,75,64,42,81
great,525,3226,34,34,35,15,15,74.727,73.115,-27,-1.7519,unknown,regular,75,35,63,69,71,69,65,72,86,71,93,82,94,85,78,74,68,84,88,63,66,92,75,64,38,81
starter,526,3226,35,35,34,2,4,72.954,71.538,-14,-0.7862,regular,regular,74,33,62,67,68,68,64,70,83,69,91,79,92,82,76,72,68,82,86,62,65,90,74,64,41,78
bench,527,3226,35,35,8,0,0,70.545,68.962,0,-0.3568,unknown,regular,70,29,59,68,68,65,60,68,82,66,90,77,91,80,73,72,63,79,83,57,62,90,70,59,36,76
medium,528,3226,35,35,26,6,5,73.513,72.038,-33,-2.089,unknown,regular,75,33,62,68,70,68,64,71,83,70,91,79,92,83,78,73,68,84,86,62,65,90,75,64,40,79
starter,529,3226,34,34,34,2,4,74.016,72.308,-24,-1.6556,unknown,regular,74,34,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,62,65,92,75,64,35,80
bench,530,3226,35,35,8,0,0,72.213,70.731,0,-0.3491,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
starter,531,3226,35,35,34,2,4,72.218,70.615,-21,-0.8954,unknown,regular,72,32,60,67,69,66,62,69,84,68,91,79,92,82,75,72,66,81,85,61,63,91,72,63,36,78
bench,532,3226,35,35,8,0,0,65.425,64.192,0,-0.0669,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
medium,533,3226,35,35,26,6,5,72.901,71.269,-24,-1.1916,unknown,regular,73,33,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,60,64,91,73,62,36,79
bench,534,3226,35,35,8,0,0,70.027,68.577,0,-0.1741,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
great,535,3226,35,35,35,15,15,73.213,71.692,0,-0.4261,unknown,regular,74,32,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
low,536,3226,35,35,12,1,1,66.545,65.038,0,-0.1101,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
great,537,3226,35,35,35,15,15,72.989,71.5,-35,-2.0234,unknown,sharpie,75,33,61,67,69,67,64,71,83,70,91,79,92,82,76,71,66,82,87,62,64,90,75,64,39,79
starter,538,3226,35,35,34,2,4,74.042,72.538,-1,-0.5593,unknown,regular,75,33,62,69,70,68,64,71,85,70,92,81,94,84,78,73,68,84,88,62,65,91,75,64,40,80
low,539,3226,35,35,12,1,1,74.538,73.077,-3,-0.5909,unknown,regular,75,33,63,70,71,69,65,72,86,71,92,82,93,85,78,74,68,84,88,62,66,91,75,64,42,81
great,540,3226,35,35,35,15,15,73.602,72.038,-28,-1.8557,unknown,regular,74,34,62,68,70,68,64,71,85,70,91,81,92,84,77,73,67,83,87,62,65,90,74,63,38,80
starter,541,3226,35,35,34,2,4,73.051,71.385,-24,-1.5205,unknown,regular,73,34,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,61,64,91,74,63,35,79
