scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,1451,3226,32,32,26,6,5,82.808,81.0,0,0.0,unknown,regular,82,47,76,81,81,80,74,82,91,79,97,88,98,90,85,84,77,90,93,72,78,96,83,74,41,87
great,1452,3226,33,33,35,15,15,75.557,74.038,0,0.0,unknown,regular,76,34,63,76,71,69,65,72,86,71,94,82,95,85,78,80,68,85,89,63,66,93,76,65,42,81
starter,1453,3226,32,32,34,2,4,73.882,72.192,0,0.0,unknown,regular,74,32,62,72,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,93,74,63,36,80
bench,1454,3226,32,32,8,0,0,69.788,68.308,0,0.0,unknown,regular,69,26,59,66,67,65,60,68,82,66,90,77,91,80,71,70,62,77,82,56,62,89,69,58,38,76
zero,1455,3226,31,31,0,0,0,72.803,71.308,0,0.0,unknown,regular,73,31,61,68,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,63,39,79
low,1456,3226,33,33,12,1,1,74.176,72.769,0,0.0,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,1457,3226,32,32,26,6,5,73.756,72.038,0,0.0,unknown,regular,74,31,62,70,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,93,74,63,35,80
great,1458,3226,33,33,35,15,15,74.945,73.308,0,0.0,unknown,regular,75,33,63,74,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,38,81
starter,1459,3226,32,32,34,2,4,73.346,71.808,0,0.0,regular,regular,73,32,62,69,70,68,63,71,85,69,93,80,94,83,76,74,66,82,86,60,65,92,73,63,39,79
bench,1460,3226,32,32,8,0,0,67.319,65.923,-9,-0.7951,decliner,regular,68,26,56,62,64,62,58,65,78,64,86,74,87,77,70,66,61,76,79,55,59,85,69,58,36,73
zero,1461,3226,32,32,0,0,0,72.756,71.346,0,0.0,unknown,regular,73,30,61,69,70,67,63,70,84,69,92,80,93,83,75,73,65,81,85,60,64,92,73,62,42,79
low,1462,3226,33,33,12,1,1,69.469,68.038,-4,-0.7082,early_peak,regular,71,30,58,65,66,64,60,67,78,66,85,76,86,79,74,70,64,80,84,58,61,84,71,60,36,76
medium,1463,3226,31,31,26,6,5,84.823,83.0,0,0.0,unknown,regular,85,58,77,82,82,81,78,83,93,82,98,90,98,92,86,85,79,91,94,76,79,97,85,77,41,89
great,1464,3226,32,32,35,15,15,76.934,75.231,0,0.0,unknown,regular,76,34,63,76,77,76,65,78,90,71,95,82,95,85,79,80,69,84,89,63,73,94,76,65,40,81
starter,1465,3226,33,33,34,2,4,74.176,72.769,0,0.0,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
bench,1466,3226,31,31,8,0,0,70.816,69.269,0,0.0,unknown,regular,71,30,59,68,68,65,60,68,82,66,90,77,91,80,74,71,64,80,84,58,62,90,71,60,36,76
zero,1467,3226,33,33,0,0,0,67.365,65.923,0,0.0,unknown,regular,68,26,55,66,64,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,35,73
low,1468,3226,31,31,12,1,1,74.955,73.269,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,74,68,83,88,62,66,93,75,64,37,81
medium,1469,3226,32,32,26,6,5,75.408,73.731,0,0.0,unknown,regular,75,34,63,76,71,69,65,72,86,71,94,82,95,85,78,80,68,84,88,63,66,93,75,65,38,81
great,1470,3226,31,31,35,15,15,79.691,77.731,0,0.0,unknown,jokester,76,35,71,77,78,76,73,79,91,78,95,87,96,89,79,81,69,85,89,71,74,95,82,73,36,86
starter,1471,3226,32,32,34,2,4,75.208,73.462,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,62,66,93,75,64,36,81
bench,1472,3226,33,33,8,0,0,73.626,71.962,0,0.0,unknown,regular,74,31,62,69,70,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,36,80
zero,1473,3226,32,32,0,0,0,69.317,68.038,0,0.0,unknown,sharpie,68,25,53,59,61,59,60,68,81,65,90,76,90,79,80,75,70,86,81,56,56,89,69,59,39,75
low,1474,3226,32,32,12,1,1,72.836,71.385,0,0.0,unknown,regular,73,30,62,68,70,67,63,71,84,69,92,80,93,83,75,73,65,81,85,60,65,92,73,62,41,79
medium,1475,3226,31,31,26,6,5,71.231,69.731,0,0.0,unknown,regular,72,30,59,68,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,37,77
great,1476,3226,32,32,35,15,15,81.53,79.731,0,0.0,unknown,regular,82,46,72,79,79,77,73,79,91,78,96,87,96,90,85,82,76,90,93,71,74,96,82,73,39,87
starter,1477,3226,33,33,34,2,4,80.561,78.654,0,0.0,unknown,regular,76,35,73,79,80,78,74,80,91,79,96,88,96,90,79,82,69,85,89,72,75,96,83,74,39,87
bench,1478,3226,32,32,8,0,0,74.654,73.154,0,0.0,unknown,regular,75,34,63,74,71,69,64,72,86,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
zero,1479,3226,33,33,0,0,0,74.042,72.577,0,0.0,unknown,sharpie,74,32,59,65,67,65,64,71,85,70,93,81,94,84,83,80,74,89,86,61,62,92,74,63,39,80
low,1480,3226,33,33,12,1,1,74.302,72.577,0,0.0,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,94,84,77,74,67,83,87,62,66,93,75,64,35,80
medium,1481,3226,32,32,26,6,5,74.716,73.0,0,0.0,unknown,regular,75,33,63,74,71,69,65,72,86,70,94,82,95,84,77,74,68,83,87,62,66,93,75,64,36,80
great,1482,3226,33,33,35,15,15,75.358,73.654,0,0.0,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,63,66,93,76,65,37,81
starter,1483,3226,31,31,34,2,4,73.26,71.769,0,0.0,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,60,65,92,74,63,40,79
bench,1484,3226,33,33,8,0,0,70.983,69.577,0,0.0,unknown,regular,70,27,60,67,68,66,61,69,83,67,91,78,92,81,73,72,63,78,83,58,63,90,71,60,41,77
zero,1485,3226,33,33,0,0,0,73.597,72.154,0,0.0,unknown,regular,74,33,62,69,70,68,63,71,85,69,93,80,94,83,77,73,67,83,87,61,65,92,74,63,41,79
low,1486,3226,31,31,12,1,1,73.624,72.038,0,0.0,unknown,regular,73,32,62,69,70,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,38,80
medium,1487,3226,31,31,26,6,5,83.138,81.192,0,0.0,unknown,regular,83,57,75,80,81,79,76,82,91,79,97,88,97,90,85,83,77,90,93,73,77,96,83,75,36,88
great,1488,3226,32,32,35,15,15,73.221,71.769,0,0.0,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,40,79
starter,1489,3226,32,32,34,2,4,80.834,79.038,0,0.0,unknown,regular,82,35,73,77,78,77,74,79,91,78,96,87,97,90,84,81,76,85,93,71,75,95,82,73,40,86
bench,1490,3226,32,32,8,0,0,74.601,73.0,0,0.0,unknown,regular,74,33,63,74,71,69,65,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,39,80
zero,1491,3226,33,33,0,0,0,71.134,69.577,0,0.0,unknown,regular,70,29,60,68,68,66,61,69,83,67,91,78,92,81,73,72,63,79,83,58,63,90,71,60,37,77
low,1492,3226,33,33,12,1,1,74.176,72.769,0,0.0,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,1493,3226,31,31,26,6,5,74.837,73.115,2,1.9785,late_bloomer,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,65,35,81
great,1494,3226,33,33,35,15,15,77.803,75.923,0,0.0,unknown,regular,76,35,71,77,78,76,66,79,91,71,96,82,96,85,79,81,69,85,89,63,74,96,76,65,37,81
starter,1495,3226,33,33,34,2,4,73.505,72.0,0,0.0,unknown,regular,73,32,62,69,70,68,64,71,85,70,93,80,94,84,76,74,66,82,86,60,65,92,74,63,40,79
bench,1496,3226,33,33,8,0,0,70.112,68.731,0,0.0,unknown,regular,69,27,59,67,68,65,60,68,82,66,90,77,91,80,72,72,62,77,81,57,62,89,70,59,41,76
zero,1497,3226,33,33,0,0,0,73.298,71.885,0,0.0,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,61,65,92,74,63,42,79
low,1498,3226,32,32,12,1,1,74.842,73.192,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,77,74,68,83,87,62,66,93,75,64,38,80
medium,1499,3226,33,33,26,6,5,61.715,60.577,-24,-1.5475,decliner,regular,62,27,49,59,57,55,52,58,72,57,80,68,81,71,65,61,55,71,75,52,52,79,62,52,36,67
great,1500,3226,32,32,35,15,15,82.614,80.846,0,0.0,unknown,regular,83,47,74,79,80,79,76,81,91,80,96,88,97,90,85,83,77,90,93,74,77,96,83,75,41,87
zero,1501,3226,34,34,0,0,0,73.221,71.808,0,-0.5112,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,41,79
low,1502,3226,34,34,12,1,1,68.578,67.115,0,-0.2526,unknown,regular,69,27,56,67,66,63,58,65,79,64,87,75,88,78,72,70,62,78,82,56,59,87,69,58,36,74
medium,1503,3226,34,34,26,6,5,74.02,72.308,-24,-1.3995,unknown,regular,74,33,62,71,70,68,64,71,85,70,93,81,94,84,77,76,67,83,87,61,65,92,74,63,35,80
great,1504,3226,32,32,35,15,15,75.29,73.538,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,80,68,84,88,62,66,93,75,65,36,81
starter,1505,3226,32,32,34,2,4,73.306,71.808,0,0.0,unknown,regular,74,33,61,69,70,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,92,74,63,39,79
bench,1506,3226,34,34,8,0,0,72.71,71.154,-12,-0.7755,unknown,regular,73,31,62,68,69,68,63,71,84,69,92,79,93,82,75,73,66,80,84,60,65,91,73,63,38,78
zero,1507,3226,32,32,0,0,0,72.524,70.885,0,0.0,unknown,regular,72,30,61,69,70,67,63,70,84,69,92,79,93,82,75,73,65,80,85,59,64,92,73,62,36,78
low,1508,3226,33,33,12,1,1,74.915,73.346,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,74,68,83,88,62,66,93,75,64,40,80
medium,1509,3226,34,34,26,6,5,73.98,72.538,-24,-1.2702,unknown,regular,74,34,62,74,70,68,64,71,85,70,93,81,94,83,77,73,67,83,87,61,65,92,74,63,42,79
great,1510,3226,32,32,35,15,15,79.41,77.615,0,0.0,unknown,regular,76,35,71,77,78,76,72,78,90,77,96,87,97,89,79,80,69,85,89,70,73,95,81,72,40,86
starter,1511,3226,34,34,34,2,4,72.564,71.077,-9,-0.7042,unknown,sharpie,73,30,57,63,65,63,63,71,84,69,92,80,92,82,81,78,71,87,85,60,60,91,73,62,37,79
bench,1512,3226,34,34,8,0,0,73.504,71.808,-24,-1.1703,unknown,regular,73,33,62,71,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,61,65,92,74,63,35,79
zero,1513,3226,32,32,0,0,0,70.155,68.692,0,0.0,unknown,regular,69,26,59,67,68,66,60,68,82,66,90,77,91,80,72,71,62,77,82,57,62,90,70,59,39,76
low,1514,3226,33,33,12,1,1,73.84,72.269,0,0.0,unknown,regular,74,32,62,72,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,39,80
medium,1515,3226,33,33,26,6,5,72.583,71.115,0,0.0,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,75,72,65,81,85,60,64,91,73,62,40,79
great,1516,3226,32,32,35,15,15,73.006,71.346,0,0.0,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,65,81,85,60,65,92,73,62,36,79
starter,1517,3226,33,33,34,2,4,75.123,73.615,0,0.0,unknown,sharpie,75,33,60,66,68,66,65,72,86,71,94,82,95,85,84,82,76,89,88,62,63,93,75,64,39,81
bench,1518,3226,32,32,8,0,0,74.211,72.731,0,0.0,unknown,sharpie,74,33,60,67,68,66,64,71,85,69,93,80,94,83,83,80,74,89,87,61,63,92,74,63,39,79
zero,1519,3226,32,32,0,0,0,72.352,70.885,0,0.0,unknown,regular,72,30,61,68,69,67,63,70,84,68,92,79,93,82,75,73,65,81,85,59,64,91,72,62,40,78
low,1520,3226,33,33,12,1,1,76.664,75.077,0,0.0,unknown,regular,76,35,69,75,77,69,65,77,86,71,95,82,96,85,79,79,69,85,89,63,72,94,76,65,42,81
medium,1521,3226,32,32,26,6,5,84.371,82.615,0,0.0,unknown,regular,85,58,76,81,82,80,77,82,92,82,98,89,98,92,86,84,79,90,94,75,78,97,85,77,42,89
great,1522,3226,34,34,35,15,15,76.14,74.5,-37,-2.1926,unknown,regular,75,34,70,75,76,76,64,77,88,70,93,80,94,83,78,79,68,84,87,62,72,93,75,64,41,79
starter,1523,3226,32,32,34,2,4,78.855,77.0,0,0.0,unknown,regular,76,34,70,76,77,76,72,78,90,77,95,87,96,89,79,80,69,85,89,63,73,94,81,72,38,86
bench,1524,3226,33,33,8,0,0,73.497,72.038,0,0.0,regular,regular,74,31,62,68,70,68,64,71,85,70,93,81,94,83,76,73,66,82,86,61,65,92,74,63,41,80
zero,1525,3226,33,33,0,0,0,74.119,72.423,0,0.0,unknown,regular,74,32,62,74,71,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
low,1526,3226,34,34,12,1,1,73.619,72.0,-24,-1.2605,unknown,regular,74,33,62,71,70,68,64,71,85,69,93,80,94,83,76,73,67,82,86,61,65,92,74,63,37,79
medium,1527,3226,33,33,26,6,5,83.148,81.346,0,0.0,unknown,regular,83,55,75,80,81,79,75,81,91,80,97,88,98,91,85,83,77,90,93,74,77,97,83,75,40,87
great,1528,3226,34,34,35,15,15,74.026,72.5,-24,-1.379,unknown,regular,74,33,62,74,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,63,40,80
starter,1529,3226,32,32,34,2,4,78.327,76.346,0,0.0,unknown,regular,76,35,71,78,78,76,65,79,91,71,95,87,96,90,79,81,69,85,89,63,74,95,76,65,35,86
bench,1530,3226,33,33,8,0,0,74.838,73.231,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,84,77,74,68,83,88,62,66,93,75,64,39,80
zero,1531,3226,32,32,0,0,0,69.085,67.577,0,0.0,unknown,regular,70,28,57,66,65,63,59,66,80,65,88,76,89,79,72,69,62,78,82,57,60,87,70,59,35,75
low,1532,3226,33,33,12,1,1,70.86,69.346,0,0.0,unknown,regular,71,30,59,68,68,65,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,37,76
medium,1533,3226,33,33,26,6,5,81.019,79.269,0,0.0,unknown,sharpie,83,47,62,69,71,69,75,80,91,79,96,88,97,90,89,90,85,93,93,72,66,96,83,74,36,87
great,1534,3226,33,33,35,15,15,80.103,78.269,0,0.0,unknown,regular,82,35,71,77,78,77,73,79,90,78,95,87,96,90,79,81,69,85,93,71,74,95,82,73,39,86
starter,1535,3226,34,34,34,2,4,75.427,73.654,-36,-2.1143,unknown,regular,75,33,69,74,75,73,64,76,88,70,92,80,93,83,78,78,68,84,88,62,65,93,75,64,36,79
bench,1536,3226,33,33,8,0,0,71.471,70.0,0,0.0,unknown,regular,71,29,60,67,68,66,62,69,83,68,91,79,92,82,74,71,64,79,84,58,63,90,72,61,39,78
zero,1537,3226,32,32,0,0,0,70.19,68.615,0,0.0,unknown,regular,70,29,58,68,67,65,60,67,81,66,90,77,90,80,73,71,63,79,83,57,61,89,70,59,35,76
low,1538,3226,34,34,12,1,1,71.274,69.846,0,-0.3502,unknown,regular,72,30,59,68,68,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,39,77
medium,1539,3226,34,34,26,6,5,70.813,69.269,0,-0.3785,unknown,regular,70,29,59,68,68,66,61,68,82,67,91,78,91,80,73,72,63,79,83,57,63,90,70,59,37,77
great,1540,3226,34,34,35,15,15,73.89,72.192,-24,-1.4193,unknown,regular,74,33,62,71,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,63,35,80
starter,1541,3226,33,33,34,2,4,75.325,73.654,0,0.0,unknown,regular,75,34,63,75,71,69,65,72,86,71,94,82,95,85,78,80,68,84,88,62,66,93,75,65,38,81
bench,1542,3226,32,32,8,0,0,75.169,73.654,0,0.0,unknown,regular,76,34,63,74,71,69,65,72,86,71,94,82,95,85,79,74,68,84,88,63,66,93,76,65,41,81
zero,1543,3226,33,33,0,0,0,72.686,71.192,0,0.0,unknown,regular,73,32,61,69,69,67,62,70,84,68,92,79,93,82,76,73,66,82,86,60,64,91,73,62,39,78
low,1544,3226,34,34,12,1,1,67.334,65.962,-4,-0.6831,decliner,regular,67,24,57,63,65,63,59,66,78,65,85,76,86,78,69,68,59,74,79,54,60,84,67,57,38,74
medium,1545,3226,32,32,26,6,5,74.929,73.538,0,0.0,unknown,sharpie,75,33,59,67,68,66,65,72,86,71,94,82,95,85,83,80,74,89,88,62,63,93,75,64,42,81
great,1546,3226,33,33,35,15,15,76.111,74.192,0,0.0,unknown,genetic_freak,75,33,73,79,79,78,65,72,86,71,94,82,95,85,74,71,64,80,88,62,75,93,75,64,35,81
starter,1547,3226,32,32,34,2,4,70.44,68.923,0,0.0,unknown,regular,71,30,58,68,67,64,60,67,81,66,89,77,90,80,74,71,64,80,84,58,61,89,71,60,36,76
bench,1548,3226,34,34,8,0,0,73.273,71.808,-24,-1.0067,unknown,regular,73,33,61,73,70,68,63,70,85,69,92,80,93,83,76,73,66,82,86,60,64,92,73,62,41,79
zero,1549,3226,33,33,0,0,0,73.698,72.115,0,0.0,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,81,94,84,76,74,67,82,86,61,65,92,74,63,38,80
low,1550,3226,33,33,12,1,1,74.196,72.654,0,0.0,unknown,regular,74,33,62,74,71,69,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,40,80
medium,1551,3226,33,33,26,6,5,82.808,81.0,0,0.0,unknown,regular,82,47,76,81,81,80,74,82,91,79,97,88,98,90,85,84,77,90,93,72,78,96,83,74,41,87
great,1552,3226,34,34,35,15,15,74.592,73.115,-24,-1.5833,unknown,regular,75,34,62,75,70,68,64,71,85,70,93,81,94,84,77,79,67,84,88,62,65,92,75,64,42,80
starter,1553,3226,33,33,34,2,4,73.882,72.192,0,0.0,unknown,regular,74,32,62,72,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,93,74,63,36,80
bench,1554,3226,33,33,8,0,0,69.788,68.308,0,0.0,unknown,regular,69,26,59,66,67,65,60,68,82,66,90,77,91,80,71,70,62,77,82,56,62,89,69,58,38,76
zero,1555,3226,32,32,0,0,0,72.803,71.308,0,0.0,unknown,regular,73,31,61,68,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,63,39,79
low,1556,3226,34,34,12,1,1,73.365,72.0,-20,-0.8621,unknown,regular,74,34,61,68,69,67,64,70,84,69,92,80,93,83,77,73,68,83,87,62,64,91,74,64,42,79
medium,1557,3226,33,33,26,6,5,73.756,72.038,0,0.0,unknown,regular,74,31,62,70,71,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,93,74,63,35,80
great,1558,3226,34,34,35,15,15,73.98,72.385,-24,-1.4824,unknown,regular,74,33,62,73,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,63,38,80
starter,1559,3226,33,33,34,2,4,73.346,71.808,0,0.0,regular,regular,73,32,62,69,70,68,63,71,85,69,93,80,94,83,76,74,66,82,86,60,65,92,73,63,39,79
bench,1560,3226,33,33,8,0,0,66.906,65.538,-10,-0.7946,decliner,regular,68,26,56,61,64,62,58,65,77,64,85,73,86,76,70,65,61,76,78,55,59,84,69,58,36,72
zero,1561,3226,33,33,0,0,0,72.756,71.346,0,0.0,unknown,regular,73,30,61,69,70,67,63,70,84,69,92,80,93,83,75,73,65,81,85,60,64,92,73,62,42,79
low,1562,3226,34,34,12,1,1,68.504,67.115,-24,-1.2329,early_peak,regular,70,30,57,64,65,63,59,66,77,65,84,75,85,78,73,69,63,79,83,57,60,83,70,59,36,75
medium,1563,3226,32,32,26,6,5,84.823,83.0,0,0.0,unknown,regular,85,58,77,82,82,81,78,83,93,82,98,90,98,92,86,85,79,91,94,76,79,97,85,77,41,89
great,1564,3226,33,33,35,15,15,76.934,75.231,0,0.0,unknown,regular,76,34,63,76,77,76,65,78,90,71,95,82,95,85,79,80,69,84,89,63,73,94,76,65,40,81
starter,1565,3226,34,34,34,2,4,73.486,72.115,-17,-0.8171,unknown,regular,74,34,62,68,69,67,64,70,84,69,92,80,93,83,77,73,68,83,87,62,65,91,75,64,42,79
bench,1566,3226,32,32,8,0,0,70.816,69.269,0,0.0,unknown,regular,71,30,59,68,68,65,60,68,82,66,90,77,91,80,74,71,64,80,84,58,62,90,71,60,36,76
zero,1567,3226,34,34,0,0,0,67.365,65.923,0,-0.1839,unknown,regular,68,26,55,66,64,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,35,73
low,1568,3226,32,32,12,1,1,74.955,73.269,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,74,68,83,88,62,66,93,75,64,37,81
medium,1569,3226,33,33,26,6,5,75.408,73.731,0,0.0,unknown,regular,75,34,63,76,71,69,65,72,86,71,94,82,95,85,78,80,68,84,88,63,66,93,75,65,38,81
great,1570,3226,32,32,35,15,15,79.691,77.731,0,0.0,unknown,jokester,76,35,71,77,78,76,73,79,91,78,95,87,96,89,79,81,69,85,89,71,74,95,82,73,36,86
starter,1571,3226,33,33,34,2,4,75.208,73.462,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,78,79,68,84,88,62,66,93,75,64,36,81
bench,1572,3226,34,34,8,0,0,72.775,71.154,-21,-0.897,unknown,regular,73,31,61,68,69,67,63,70,84,69,92,80,93,83,75,73,66,81,85,61,64,91,73,63,36,79
zero,1573,3226,33,33,0,0,0,69.317,68.038,0,0.0,unknown,sharpie,68,25,53,59,61,59,60,68,81,65,90,76,90,79,80,75,70,86,81,56,56,89,69,59,39,75
low,1574,3226,33,33,12,1,1,72.836,71.385,0,0.0,unknown,regular,73,30,62,68,70,67,63,71,84,69,92,80,93,83,75,73,65,81,85,60,65,92,73,62,41,79
medium,1575,3226,32,32,26,6,5,71.231,69.731,0,0.0,unknown,regular,72,30,59,68,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,37,77
great,1576,3226,33,33,35,15,15,81.53,79.731,0,0.0,unknown,regular,82,46,72,79,79,77,73,79,91,78,96,87,96,90,85,82,76,90,93,71,74,96,82,73,39,87
starter,1577,3226,34,34,34,2,4,78.554,76.731,-50,-2.7601,unknown,regular,74,34,71,77,78,76,72,78,89,77,94,86,94,88,77,80,67,83,87,70,73,93,81,72,39,85
bench,1578,3226,33,33,8,0,0,74.654,73.154,0,0.0,unknown,regular,75,34,63,74,71,69,64,72,86,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
zero,1579,3226,34,34,0,0,0,73.366,71.923,-17,-0.8879,unknown,sharpie,73,32,59,65,67,65,63,70,84,69,92,80,93,83,82,79,73,88,85,61,62,91,73,63,39,79
low,1580,3226,34,34,12,1,1,73.337,71.654,-24,-1.1355,unknown,regular,73,32,62,69,70,68,63,71,85,69,93,80,93,83,76,73,66,82,86,61,65,92,74,63,35,79
medium,1581,3226,33,33,26,6,5,74.716,73.0,0,0.0,unknown,regular,75,33,63,74,71,69,65,72,86,70,94,82,95,84,77,74,68,83,87,62,66,93,75,64,36,80
great,1582,3226,34,34,35,15,15,74.393,72.731,-24,-1.606,unknown,regular,74,34,62,74,70,68,64,71,85,70,93,81,94,84,77,78,67,83,87,62,65,92,75,64,37,80
starter,1583,3226,32,32,34,2,4,73.26,71.769,0,0.0,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,60,65,92,74,63,40,79
bench,1584,3226,34,34,8,0,0,70.983,69.577,0,-0.2094,unknown,regular,70,27,60,67,68,66,61,69,83,67,91,78,92,81,73,72,63,78,83,58,63,90,71,60,41,77
zero,1585,3226,34,34,0,0,0,73.39,71.962,-5,-0.6721,unknown,regular,74,33,62,69,70,68,63,71,84,69,92,80,93,82,77,73,67,83,87,61,65,91,74,63,41,79
low,1586,3226,32,32,12,1,1,73.624,72.038,0,0.0,unknown,regular,73,32,62,69,70,68,64,71,85,70,93,81,94,84,76,74,66,82,86,61,65,92,74,63,38,80
medium,1587,3226,32,32,26,6,5,83.138,81.192,0,0.0,unknown,regular,83,57,75,80,81,79,76,82,91,79,97,88,97,90,85,83,77,90,93,73,77,96,83,75,36,88
great,1588,3226,33,33,35,15,15,73.221,71.769,0,0.0,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,40,79
starter,1589,3226,33,33,34,2,4,80.834,79.038,0,0.0,unknown,regular,82,35,73,77,78,77,74,79,91,78,96,87,97,90,84,81,76,85,93,71,75,95,82,73,40,86
bench,1590,3226,33,33,8,0,0,74.601,73.0,0,0.0,unknown,regular,74,33,63,74,71,69,65,72,86,70,94,81,95,84,77,74,67,83,87,62,66,93,75,64,39,80
zero,1591,3226,34,34,0,0,0,71.134,69.577,0,-0.4609,unknown,regular,70,29,60,68,68,66,61,69,83,67,91,78,92,81,73,72,63,79,83,58,63,90,71,60,37,77
low,1592,3226,34,34,12,1,1,73.648,72.269,-13,-0.7966,unknown,regular,75,34,62,68,69,68,64,71,84,70,92,80,93,83,77,73,68,83,87,62,65,91,75,64,42,79
medium,1593,3226,32,32,26,6,5,74.883,73.154,1,0.6279,late_bloomer,regular,75,34,63,71,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,65,35,81
great,1594,3226,34,34,35,15,15,75.992,74.192,-45,-2.4696,unknown,regular,74,34,69,75,76,74,65,77,89,69,94,80,94,83,77,79,68,83,87,62,72,94,74,64,37,79
starter,1595,3226,34,34,34,2,4,72.81,71.346,-17,-0.8266,unknown,regular,73,32,62,68,69,67,64,70,84,69,92,79,93,83,76,73,66,81,85,60,64,91,73,63,40,78
bench,1596,3226,34,34,8,0,0,70.112,68.731,0,-0.1799,unknown,regular,69,27,59,67,68,65,60,68,82,66,90,77,91,80,72,72,62,77,81,57,62,89,70,59,41,76
zero,1597,3226,34,34,0,0,0,73.298,71.885,0,-0.3384,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,61,65,92,74,63,42,79
low,1598,3226,33,33,12,1,1,74.842,73.192,0,0.0,unknown,regular,75,33,63,75,71,69,65,72,86,71,94,82,95,85,77,74,68,83,87,62,66,93,75,64,38,80
